id,age,job,marital,education,housing,loan_alive
102351,28,technician,single,secondary,yes,no
130454,42,technician,single,secondary,yes,no
114153,37,entrepreneur,married,tertiary,no,no
111436,40,blue-collar,married,primary,yes,no
111435,59,admin.,married,secondary,no,no
102086,37,blue-collar,married,secondary,yes,no
102085,54,management,married,primary,no,no
125594,31,housemaid,single,tertiary,yes,no
115254,27,blue-collar,divorced,unknown,yes,no
131298,34,admin.,single,secondary,yes,no
129417,35,management,single,tertiary,yes,no
129418,41,blue-collar,married,secondary,yes,no
119879,41,technician,married,tertiary,no,no
143821,29,blue-collar,single,tertiary,no,no
134353,37,student,single,unknown,no,no
103821,39,blue-collar,married,primary,yes,no
103822,38,unemployed,married,primary,yes,no
121567,60,technician,married,secondary,no,no
111275,44,services,divorced,secondary,yes,yes
132783,33,technician,married,secondary,yes,no
132784,34,blue-collar,married,secondary,yes,no
131413,29,blue-collar,married,primary,yes,no
131414,34,technician,married,secondary,yes,no
135521,57,services,married,secondary,yes,no
135522,33,blue-collar,married,primary,yes,no
144476,37,technician,married,tertiary,yes,no
144475,47,management,married,tertiary,no,no
139563,37,admin.,married,secondary,no,no
117394,34,entrepreneur,married,secondary,no,yes
102706,40,entrepreneur,married,tertiary,yes,yes
114804,37,technician,divorced,secondary,yes,no
100017,45,admin.,single,unknown,yes,no
136921,52,retired,married,primary,yes,no
136922,38,blue-collar,married,secondary,yes,no
142289,33,management,single,tertiary,no,no
138471,46,management,married,tertiary,yes,yes
101296,46,services,married,secondary,yes,no
141534,32,management,single,tertiary,yes,yes
112456,54,admin.,married,secondary,no,yes
112455,35,services,married,secondary,yes,no
140415,45,management,married,tertiary,no,no
140416,51,unemployed,married,tertiary,no,no
108790,31,blue-collar,single,secondary,yes,no
114393,27,admin.,married,secondary,no,yes
114394,57,retired,married,secondary,no,no
115913,34,services,married,secondary,no,yes
115914,40,services,married,secondary,yes,no
130549,32,management,single,tertiary,no,no
107733,34,technician,divorced,secondary,yes,no
127268,30,management,married,tertiary,yes,no
127267,41,services,married,secondary,no,no
101066,41,management,married,tertiary,yes,no
144469,45,admin.,married,secondary,no,no
135223,37,management,divorced,tertiary,yes,no
141511,30,management,single,tertiary,no,no
142184,32,technician,single,tertiary,yes,no
117597,29,technician,single,tertiary,yes,no
140432,27,admin.,married,tertiary,yes,no
105328,28,technician,single,tertiary,yes,no
144992,25,blue-collar,single,secondary,yes,no
125015,45,technician,married,secondary,yes,no
125016,39,housemaid,married,primary,yes,yes
131916,34,blue-collar,married,secondary,yes,yes
131915,29,admin.,married,tertiary,no,no
140709,29,student,single,unknown,no,no
144305,49,admin.,divorced,secondary,no,no
139099,34,management,single,unknown,yes,no
120310,48,technician,divorced,secondary,no,no
106093,47,technician,divorced,tertiary,no,no
131903,48,services,divorced,secondary,no,yes
109134,53,services,divorced,primary,no,no
105227,54,blue-collar,divorced,secondary,yes,no
127004,35,blue-collar,single,primary,no,no
111600,35,management,single,tertiary,no,no
115967,36,management,divorced,tertiary,no,yes
114340,44,blue-collar,divorced,secondary,yes,no
119884,32,technician,married,tertiary,no,no
119883,34,technician,married,secondary,no,no
121027,35,management,single,tertiary,no,yes
130550,56,unemployed,divorced,primary,no,no
142051,39,management,married,tertiary,yes,no
101099,47,blue-collar,married,primary,yes,no
143874,33,technician,single,tertiary,no,no
102957,46,technician,divorced,secondary,yes,no
133413,34,management,divorced,tertiary,no,no
115717,32,blue-collar,divorced,secondary,yes,yes
124765,55,services,married,tertiary,no,yes
124766,53,technician,married,secondary,no,yes
128984,39,blue-collar,married,unknown,no,no
128983,45,admin.,married,secondary,yes,yes
135753,40,management,married,tertiary,yes,no
142482,72,retired,married,primary,no,no
142481,45,management,married,tertiary,no,no
100468,50,blue-collar,married,primary,yes,no
141471,86,retired,divorced,unknown,no,no
142829,60,management,married,tertiary,no,no
116315,56,blue-collar,married,primary,yes,no
116316,36,technician,married,tertiary,no,no
142403,39,services,married,secondary,no,no
142404,39,technician,married,secondary,no,no
135808,49,technician,divorced,secondary,yes,no
105310,33,management,married,unknown,yes,no
105309,39,management,married,secondary,yes,no
115699,36,management,married,secondary,no,no
115700,40,management,married,tertiary,no,yes
107693,51,management,married,secondary,no,no
134834,44,management,married,tertiary,yes,no
135702,55,services,married,secondary,yes,no
135701,32,technician,married,secondary,yes,no
105152,33,admin.,married,secondary,yes,no
106165,46,management,married,primary,yes,no
107437,31,management,single,tertiary,yes,no
127557,33,blue-collar,single,secondary,yes,yes
110764,44,management,married,tertiary,yes,no
110763,56,blue-collar,married,primary,no,yes
105843,33,blue-collar,married,secondary,yes,no
105844,34,blue-collar,married,secondary,yes,no
138665,40,management,single,tertiary,yes,no
110560,29,management,single,tertiary,yes,no
135644,44,entrepreneur,married,primary,no,no
117700,54,blue-collar,married,primary,yes,no
144814,78,retired,divorced,primary,no,no
117699,49,self-employed,married,tertiary,no,no
126986,43,self-employed,married,secondary,yes,no
126985,46,self-employed,married,unknown,no,no
135284,39,entrepreneur,divorced,secondary,yes,no
144999,33,management,single,tertiary,yes,no
100707,44,technician,single,unknown,yes,no
124721,43,blue-collar,married,primary,yes,no
124722,44,technician,divorced,secondary,yes,no
118798,38,management,married,tertiary,yes,no
118797,37,blue-collar,married,secondary,yes,yes
125857,33,self-employed,single,secondary,yes,no
145068,52,management,married,secondary,no,no
131221,35,admin.,married,unknown,no,no
131222,63,self-employed,married,tertiary,no,no
131995,50,admin.,divorced,secondary,yes,no
112593,31,technician,single,unknown,no,no
103239,43,blue-collar,married,primary,yes,no
103240,41,self-employed,married,secondary,yes,no
121970,44,technician,married,secondary,no,no
121969,46,blue-collar,married,primary,yes,no
137693,39,technician,single,secondary,yes,no
132973,35,management,single,tertiary,yes,no
119424,48,technician,married,secondary,no,yes
119423,48,blue-collar,married,primary,no,no
116632,44,blue-collar,single,primary,yes,no
128994,41,services,divorced,secondary,yes,no
113195,41,technician,single,secondary,no,no
119135,38,technician,married,tertiary,no,no
119136,59,retired,married,secondary,yes,yes
129340,36,admin.,married,secondary,yes,no
129339,45,admin.,divorced,secondary,no,no
100023,32,blue-collar,single,primary,yes,yes
125796,55,technician,married,primary,no,yes
116210,26,services,single,secondary,yes,no
131859,25,admin.,single,tertiary,no,no
116420,32,blue-collar,single,secondary,no,no
144154,27,technician,single,secondary,no,no
120944,58,retired,married,secondary,no,no
114425,45,technician,single,secondary,yes,no
121259,46,blue-collar,married,secondary,no,no
121260,57,blue-collar,married,secondary,yes,no
119663,31,management,single,tertiary,yes,no
132649,33,blue-collar,single,secondary,yes,yes
120586,31,management,single,tertiary,yes,no
134347,31,management,single,tertiary,yes,no
137365,37,blue-collar,married,secondary,no,no
107965,39,blue-collar,married,secondary,yes,no
107966,40,technician,married,secondary,yes,no
105575,32,admin.,single,secondary,no,no
118778,32,technician,single,secondary,yes,yes
130826,26,self-employed,married,tertiary,yes,no
130825,47,management,married,primary,yes,no
135355,38,blue-collar,married,primary,yes,no
113179,56,admin.,single,secondary,no,no
119698,33,management,single,tertiary,no,no
103030,29,management,single,tertiary,yes,no
126923,37,admin.,single,secondary,yes,no
128256,30,services,single,secondary,yes,no
119334,42,technician,single,tertiary,no,no
136740,44,services,single,secondary,yes,no
125138,35,management,single,tertiary,yes,no
111343,57,blue-collar,married,unknown,no,no
111344,42,blue-collar,married,primary,yes,no
142651,80,retired,married,primary,no,no
116579,53,services,married,secondary,no,yes
116580,53,management,married,tertiary,no,no
102834,60,retired,divorced,primary,yes,yes
142254,38,admin.,married,secondary,yes,no
135099,46,blue-collar,married,secondary,yes,no
135100,39,unemployed,married,primary,yes,yes
107342,33,student,single,tertiary,yes,no
102169,32,admin.,single,secondary,yes,no
137833,35,services,divorced,secondary,yes,no
138732,24,blue-collar,single,secondary,yes,yes
131726,33,blue-collar,married,primary,yes,no
131725,35,management,married,tertiary,yes,no
138352,33,blue-collar,married,secondary,yes,no
115052,42,technician,single,secondary,no,no
139839,36,management,married,tertiary,no,no
108059,30,management,married,tertiary,yes,no
115253,27,student,single,secondary,yes,no
118845,50,unknown,married,unknown,no,no
117133,38,blue-collar,married,primary,yes,no
117134,41,blue-collar,married,secondary,yes,no
102379,22,services,single,secondary,yes,no
107818,36,unemployed,single,tertiary,yes,no
114593,31,management,married,tertiary,yes,no
138594,56,technician,single,secondary,yes,no
121795,47,technician,married,secondary,no,no
121796,49,blue-collar,married,primary,yes,no
139834,34,management,married,tertiary,yes,no
138744,52,admin.,married,secondary,yes,no
138743,38,technician,married,secondary,yes,yes
143474,44,services,married,primary,yes,no
143473,38,technician,married,secondary,no,no
142725,38,unemployed,married,primary,yes,no
136925,29,services,divorced,secondary,yes,yes
104945,36,management,married,tertiary,yes,no
104946,37,blue-collar,married,primary,yes,no
121007,54,management,married,tertiary,no,no
130690,32,blue-collar,single,primary,yes,no
114086,51,self-employed,single,tertiary,yes,no
134248,44,blue-collar,married,secondary,yes,no
131467,59,retired,married,secondary,yes,yes
126170,44,technician,married,tertiary,yes,yes
126169,33,services,married,primary,no,no
130361,33,self-employed,single,secondary,yes,yes
102918,53,blue-collar,married,primary,yes,no
102728,38,blue-collar,married,unknown,no,no
105424,33,blue-collar,married,secondary,yes,no
105214,30,services,single,secondary,yes,yes
135794,39,admin.,married,primary,yes,no
118725,30,technician,married,tertiary,no,yes
118726,59,retired,married,tertiary,yes,no
127594,45,services,married,secondary,no,no
109624,25,technician,single,secondary,yes,no
135804,35,services,married,secondary,yes,yes
135803,36,services,married,tertiary,yes,no
110323,43,services,married,secondary,no,no
143085,53,management,married,tertiary,no,no
108755,29,services,single,secondary,yes,no
111230,39,blue-collar,married,primary,no,yes
102654,55,management,married,secondary,yes,no
102653,52,entrepreneur,married,unknown,yes,no
110546,51,admin.,married,secondary,yes,no
110545,41,technician,married,secondary,no,no
111952,36,blue-collar,divorced,secondary,no,no
130923,39,blue-collar,married,secondary,yes,no
130924,52,technician,married,unknown,yes,no
126668,37,technician,married,secondary,yes,yes
137362,39,technician,married,secondary,yes,no
137361,35,technician,married,secondary,yes,no
111615,29,entrepreneur,married,secondary,yes,no
111616,36,self-employed,married,primary,no,no
138050,47,blue-collar,single,primary,yes,no
128897,28,admin.,married,secondary,yes,no
127924,58,management,married,tertiary,yes,no
116137,50,technician,divorced,secondary,yes,yes
105068,35,blue-collar,married,primary,yes,no
111940,50,technician,married,secondary,yes,no
128828,51,admin.,married,secondary,yes,yes
133311,34,blue-collar,single,secondary,yes,yes
106905,48,management,married,secondary,yes,no
122689,40,technician,divorced,secondary,no,no
136765,30,services,single,secondary,yes,no
111831,51,retired,married,secondary,no,yes
111832,43,admin.,married,secondary,yes,no
128089,29,services,married,secondary,no,no
128090,51,admin.,married,secondary,no,no
138884,31,technician,married,tertiary,yes,no
127754,43,entrepreneur,single,unknown,no,no
100324,32,technician,divorced,tertiary,no,no
100130,55,services,married,secondary,yes,no
100129,31,blue-collar,married,secondary,yes,no
144909,48,management,divorced,tertiary,yes,no
140519,61,retired,married,secondary,no,no
107026,40,management,married,tertiary,yes,no
107025,37,admin.,married,secondary,yes,no
121671,30,technician,single,secondary,no,no
117763,58,admin.,married,secondary,yes,no
117764,56,technician,married,secondary,no,no
124167,43,blue-collar,divorced,primary,no,no
127634,52,services,married,primary,yes,no
120644,40,management,married,secondary,no,no
120643,54,blue-collar,married,primary,no,no
128946,33,admin.,single,secondary,no,no
115010,49,management,married,tertiary,yes,yes
115009,48,admin.,married,secondary,yes,no
121511,47,blue-collar,married,primary,no,no
121512,47,management,married,tertiary,no,no
141225,37,admin.,married,secondary,yes,no
141226,53,technician,married,tertiary,yes,no
120132,36,management,married,tertiary,no,no
120131,53,management,married,tertiary,no,no
117001,30,technician,divorced,tertiary,yes,no
133869,39,technician,single,secondary,yes,no
131842,54,entrepreneur,married,tertiary,yes,no
131841,36,blue-collar,married,secondary,yes,no
108488,23,blue-collar,single,secondary,yes,no
123362,31,technician,single,tertiary,no,yes
125599,56,management,married,secondary,yes,no
125600,42,blue-collar,married,secondary,yes,no
130713,40,housemaid,married,primary,no,no
130714,32,blue-collar,married,secondary,no,no
129178,40,services,married,secondary,yes,no
129177,42,blue-collar,married,primary,yes,no
128656,29,management,married,tertiary,no,no
